1 7761.9116129664635
2 8378.478038330495
4 8415.287794876826
22 8667.90879442549
32 8674.559576798005
36 9021.021360209437
905 9043.494586969065
1065 9057.80415826925
1408 9163.36316849206
1641 9176.999491236484
3150 9189.751260054183
4332 9240.022437377374
5869 9297.074072031703
6336 9320.377717471327
