1 7671.032882530645
3 7661.7692777644515
13 7614.491567622689
17 7494.970790599296
18 7427.016084154568
30 7324.572772035495
35 7298.130926855967
65 7271.114884332977
83 7263.271101018719
85 7094.21173905275
86 7041.1735265830885
107 6988.600241434419
117 6682.617597976718
273 6581.278943435592
2385 6572.192134559422
3421 6288.954794724788
6940 6265.638509476743
