1 7453.717997359686
59 7152.866571737349
85 7019.940292632067
228 6806.592278641177
235 6574.70036736727
387 6530.267744191153
522 6524.321779179216
554 6439.330240000775
655 6415.808436049069
734 6260.117891242429
898 6106.542287637809
985 5966.542287637809
1062 6020.696840774746
1308 6010.074263291761
1611 5990.265881295938
1719 5998.307906766859
2017 6000.745597116329
2231 6000.340823282895
2278 5999.948457513887
10000 5999.948457513887
